sold_price,zipcode,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,log_HOA,dishwasher,freezer,refrigerator,oven,garbage disposal,double sink,microwave,compactor,electric range,island,appliance color,gas range,prep sink,countertops granite,desk,lazy susan,pantry walk-in,pantry closet,pantry cabinet,mexican tile,wood,natural stone,other,ceramic tile,carpet,concrete,cbrt_acres,distance,lat_direction,lon_direction
495000.0,85646,3460.96,1984,2,3.0,3339.0,3.0,3.0,4.04,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0.66,77.42,0,0
685000.0,85718,5345.87,1980,5,4.0,4461.0,3.0,1.0,1.95,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1.0,2.41,1,1
695000.0,85755,6785.98,2001,4,4.0,3379.0,3.0,1.0,3.43,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0.96,15.12,1,0
695000.0,85755,8606.0,1995,3,3.0,3364.0,3.0,0.0,5.2,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,17.49,1,0
664500.0,85750,6706.0,1996,5,3.0,4139.0,3.0,3.0,3.74,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.97,4.55,0,1
675000.0,85743,7730.2,2004,7,6.0,6537.0,3.0,3.0,4.04,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1.72,25.7,0,0
687500.0,85737,7004.15,1997,4,3.0,3120.0,3.0,1.0,4.43,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.83,11.51,1,0
694325.0,85718,6174.0,1973,4,3.0,3458.0,0.0,1.0,1.79,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.73,5.24,1,0
671000.0,85749,5008.06,2003,4,3.0,3450.0,3.0,2.0,4.04,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1.0,17.32,0,1
670000.0,85718,3967.0,2009,3,3.0,3024.0,2.0,0.0,5.05,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.48,0.51,0,1
698334.0,85739,6944.62,2013,3,4.0,2983.0,3.0,0.0,5.06,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.66,26.35,1,1
640000.0,85715,4612.22,1979,4,3.0,3433.0,4.0,1.0,3.89,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.97,8.11,0,1
675000.0,85716,7330.59,1953,5,4.0,4566.0,2.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.83,9.87,0,0
680000.0,85749,4969.0,2006,4,3.0,3570.0,3.0,2.0,4.26,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.49,16.87,0,1
620000.0,85739,11664.0,1994,3,2.0,2825.0,3.0,3.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.27,21.48,1,1
670000.0,85745,6414.67,1999,4,3.0,4000.0,3.0,1.0,2.71,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.48,16.39,0,0
680000.0,85745,5512.18,2004,2,2.0,2501.0,2.0,2.0,0.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.74,15.78,0,0
685000.0,85749,5615.03,1984,3,2.0,2721.0,1.0,1.0,4.8,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1.39,19.83,0,1
690000.0,85646,5250.0,2015,3,3.0,3058.0,3.0,1.0,4.04,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.07,76.62,0,0
691000.0,85755,1288.81,2017,4,3.0,3135.0,3.0,0.0,4.91,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0.66,16.56,1,0
675000.0,85755,1288.81,2017,5,3.0,3609.0,4.0,0.0,4.71,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.64,16.3,1,0
670000.0,85737,6864.09,2012,3,3.0,3438.0,3.0,1.0,4.33,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.84,11.06,1,0
655000.0,85739,6411.72,2006,4,3.0,3533.0,3.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,16.38,1,0
655000.0,85929,5644.0,2006,5,3.0,4648.0,3.0,2.0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.15,224.36,1,1
650000.0,85704,5979.39,1988,4,5.0,3940.0,3.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.97,7.22,1,0
665000.0,85755,8126.31,1998,4,3.0,3527.0,2.0,1.0,4.29,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.88,15.77,1,0
685000.0,85718,1620.74,2017,4,4.0,2757.0,3.0,1.0,4.04,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1.0,3.28,0,0
650000.0,85750,5884.22,1987,2,2.0,2162.0,2.0,2.0,5.62,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.54,7.4,1,1
675000.0,85658,9219.72,2005,3,4.0,3811.0,3.0,1.0,4.04,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.43,22.98,1,0
679500.0,85715,5733.49,1968,4,4.0,3874.0,2.0,1.0,3.89,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.87,7.48,0,1
665000.0,85750,5573.0,1989,5,3.0,3324.0,3.0,2.0,3.26,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8,4.1,1,1
689000.0,85658,9043.65,2007,3,4.0,3811.0,3.0,1.0,4.34,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.01,23.29,1,0
665000.0,85718,5796.29,1997,4,4.0,2993.0,3.0,1.0,1.61,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.0,1.09,0,0
662000.0,85718,4725.04,2003,3,3.0,2686.0,2.0,1.0,5.21,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.59,1.19,0,0
679000.0,85750,6574.21,1986,4,4.0,3247.0,2.0,2.0,3.78,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4.01,0,1
650000.0,85750,7920.75,2004,5,3.0,3656.0,3.0,2.0,0.69,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.01,5.83,0,1
670000.0,85718,7376.69,2004,3,3.0,2628.0,3.0,1.0,5.06,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.54,0.3,0,0
625000.0,85737,7538.45,1999,4,3.0,3338.0,3.0,1.0,1.79,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.04,9.91,1,0
650000.0,85718,6573.0,2003,4,4.0,3540.0,3.0,3.0,2.77,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.94,3.12,1,0
640000.0,85755,7743.0,2007,3,4.0,3575.0,5.0,1.0,4.62,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.94,14.57,1,0
680000.0,85739,3558.0,2005,2,3.0,2681.0,3.0,1.0,4.87,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.66,26.72,1,1
650000.0,85748,4957.0,1997,6,6.0,5314.0,10.0,1.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.66,18.64,0,1
674000.0,85750,4835.08,1994,3,3.0,2936.0,3.0,2.0,2.71,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.85,5.64,0,1
689000.0,85737,6713.36,1968,3,3.0,3023.0,2.0,2.0,1.98,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.93,10.25,1,0
650000.0,85718,4189.67,1962,4,3.0,2702.0,2.0,2.0,1.79,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1.24,2.86,0,1
640000.0,85718,6452.88,2000,3,3.0,2640.0,2.0,1.0,4.53,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.64,2.43,1,1
675000.0,85750,4918.86,1996,3,2.0,2312.0,2.0,0.0,4.96,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0.55,6.63,1,1
660000.0,85718,6374.0,1992,4,3.0,3064.0,2.0,2.0,4.04,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.82,2.27,1,0
665000.0,85715,5251.32,1957,3,3.0,3103.0,2.0,1.0,4.06,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,8.01,0,1
662500.0,85716,3118.76,1941,4,4.0,3100.0,0.0,1.0,4.04,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.63,9.16,0,0
654000.0,85718,8874.43,1986,4,3.0,3700.0,2.0,2.0,5.34,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.12,1.99,0,0
675000.0,85750,6572.8,1991,5,3.0,3533.0,2.0,1.0,3.78,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.94,5.35,1,1
662000.0,85755,8029.95,2008,5,4.0,3014.0,2.0,1.0,5.04,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.92,17.12,1,0
640000.0,85743,6150.0,2007,5,4.0,3485.0,3.0,2.0,3.4,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.5,16.24,0,0
650000.0,85737,6043.49,1979,3,3.0,3014.0,2.0,4.0,1.95,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.83,10.33,1,0
696000.0,85658,2705.19,2016,4,3.0,2835.0,3.0,1.0,4.95,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1.49,19.02,1,0
675000.0,85737,7505.99,2004,3,3.0,3119.0,3.0,2.0,3.83,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.96,12.18,1,0
686000.0,85745,8239.33,2005,5,4.0,4053.0,7.0,3.0,4.5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.2,16.57,0,0
665000.0,85750,5217.0,1991,4,3.0,3122.0,3.0,1.0,3.74,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.99,5.21,1,1
565000.0,85718,6147.57,1973,5,5.0,4440.0,4.0,1.0,5.19,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.05,3.68,1,1
615000.0,85749,3743.0,1999,5,3.0,3270.0,3.0,1.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.96,18.98,0,1
640000.0,85742,3619.0,1963,3,4.0,2888.0,2.0,3.0,2.4,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.3,10.56,1,0
670000.0,85641,7578.95,2007,4,4.0,4010.0,4.0,1.0,2.56,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.43,35.14,0,1
675000.0,85749,5782.0,1987,5,4.0,4037.0,7.0,1.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.48,17.86,0,1
680000.0,85743,6135.97,2000,4,3.0,3341.0,3.0,1.0,4.14,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.49,15.74,1,0
670000.0,85718,5647.23,2002,4,3.0,2952.0,3.0,1.0,4.8,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9,1.09,0,1
680000.0,85658,7955.0,2009,3,3.0,3333.0,3.0,0.0,3.71,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.63,19.84,1,0
685000.0,85718,5764.0,2004,3,4.0,3078.0,3.0,1.0,1.95,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.09,3.72,0,0
645000.0,85658,9585.78,2005,3,4.0,3811.0,3.0,1.0,4.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9,23.03,1,0
670000.0,85742,6992.19,1988,3,3.0,3063.0,2.5,3.0,4.43,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.72,11.63,1,0
685000.0,85715,6226.0,1977,5,3.0,3571.0,4.0,3.0,3.89,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.98,7.51,0,1
672000.0,85716,3685.85,1931,4,3.0,2907.0,2.0,2.0,4.04,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0.61,9.94,0,0
685000.0,85749,6845.07,2003,3,4.0,2854.0,12.0,1.0,4.04,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1.49,14.95,0,1
685000.0,85718,8201.8,1971,5,4.0,5716.0,2.0,2.0,4.04,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.19,3.5,0,1
665000.0,85755,0.0,2018,3,3.0,1942.0,2.0,2.0,5.06,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0.64,18.08,1,0
680000.0,85749,6012.56,1993,4,5.0,4060.0,2.0,2.0,4.04,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.59,11.43,0,1
670000.0,85658,7691.78,2013,4,3.0,2807.0,3.0,2.0,3.74,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.61,19.73,1,0
640000.0,85629,6370.52,2008,4,3.0,3140.0,3.0,2.0,4.04,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0.89,50.14,0,0
675000.0,85718,6421.39,2001,3,3.0,3080.0,2.0,1.0,4.39,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.75,1.51,1,1
664000.0,85742,6128.0,2001,4,3.0,3112.0,3.0,1.0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.49,14.02,1,0
600000.0,85718,4897.58,1982,3,2.0,2760.0,2.0,1.0,4.62,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.05,3.81,1,0
665000.0,85755,6352.69,2017,4,4.0,3676.0,3.0,0.0,4.91,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.64,16.42,1,0
635000.0,85737,7828.29,2003,4,4.0,3685.0,3.0,1.0,4.19,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.94,12.11,1,0
630000.0,85749,4541.63,2007,3,3.0,3099.0,2.5,1.0,4.44,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.55,18.35,0,1
670000.0,85730,5748.0,1995,3,4.0,2984.0,4.0,4.0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.48,20.36,0,1
667000.0,85718,6978.4,2004,3,3.0,3395.0,2.0,2.0,0.0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.99,2.51,0,1
660000.0,85658,8527.44,2007,3,3.0,3113.0,3.0,2.0,4.43,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.88,23.28,1,0
650000.0,85750,9284.88,1999,3,3.0,3453.0,3.0,2.0,3.71,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.92,6.74,0,1
680000.0,85730,5854.0,2002,4,3.0,3402.0,3.0,1.0,4.04,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.49,22.82,0,1
650000.0,85718,5967.56,1966,4,4.0,3693.0,4.0,3.0,5.56,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04,2.73,1,1
651000.0,85749,6225.53,1979,5,4.0,3393.0,5.0,3.0,4.04,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1.76,14.1,0,1
660000.0,85718,5408.22,1989,5,4.0,3344.0,2.0,1.0,1.79,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0.98,3.83,0,0
645000.0,85743,7274.7,2002,3,3.0,3582.0,3.0,2.0,4.04,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1.5,17.93,0,0
663500.0,85718,5520.86,1993,3,3.0,3085.0,3.0,3.0,4.84,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.78,0.83,0,1
656650.0,85704,7470.0,1995,7,6.0,2883.0,2.0,2.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.53,9.15,1,0
677900.0,85750,6950.51,1991,4,3.0,3122.0,3.0,1.0,3.74,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.99,5.21,1,1
658000.0,85749,6059.15,2007,4,4.0,3956.0,3.0,2.0,0.0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.94,18.02,0,1
650000.0,85750,7163.77,1992,4,4.0,3417.0,3.0,2.0,3.78,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.04,4.25,0,1
670000.0,85718,8369.34,2001,4,3.0,3482.0,3.0,2.0,5.08,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.98,3.76,1,0
670000.0,85750,4734.77,1992,4,3.0,3198.0,2.0,3.0,4.56,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8,6.8,0,1
669000.0,85718,5814.86,2005,3,3.0,3085.0,2.0,2.0,5.27,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.51,0.58,0,0
650000.0,85750,4727.88,1956,5,5.0,3862.0,2.0,2.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.68,10.5,0,1
679000.0,85718,5335.58,2002,3,3.0,3052.0,2.0,1.0,4.39,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.77,1.4,0,1
675000.0,85718,5625.57,2002,4,3.0,3052.0,2.0,1.0,4.39,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.75,1.48,0,1
660000.0,85755,6820.23,1999,3,3.0,2813.0,3.0,1.0,4.25,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.97,16.02,1,0
667500.0,85755,7333.12,2003,4,3.0,2947.0,3.0,2.0,4.29,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.98,16.41,1,0
668000.0,85718,5452.56,2004,3,3.0,2671.0,3.0,1.0,5.21,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.98,0.98,0,0
675000.0,85737,6322.52,2000,4,3.0,3045.0,3.0,1.0,3.95,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.89,12.15,1,0
575000.0,85614,4670.0,2002,3,3.0,3495.0,3.0,3.0,3.09,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.95,51.4,0,0
625000.0,85716,7792.0,1959,4,3.0,3317.0,2.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.03,10.76,0,0
610000.0,85737,5696.56,2007,4,3.0,3420.0,3.0,2.0,3.93,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.77,11.51,1,0
650000.0,85718,5165.2,1995,4,3.0,3317.0,2.0,2.0,4.83,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.78,1.12,1,1
644500.0,85749,4206.0,2001,4,3.0,3533.0,3.0,2.0,2.89,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.97,18.33,0,1
662500.0,85750,4175.35,2001,4,3.0,2771.0,2.0,1.0,4.58,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.53,5.88,0,1
660000.0,85749,6636.83,1981,4,4.0,4234.0,4.0,3.0,4.14,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.09,14.82,0,1
667500.0,85755,1850.05,2017,4,4.0,3010.0,3.0,2.0,2.56,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.79,14.59,1,0
655000.0,85750,5717.34,1992,3,3.0,2566.0,3.0,2.0,5.78,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.55,6.65,0,1
660000.0,85750,4971.7,1992,2,3.0,2245.0,2.0,1.0,5.78,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.55,6.64,0,1
645000.0,85750,4374.93,1993,3,3.0,2201.0,2.0,2.0,5.79,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.52,6.82,0,1
660000.0,85718,4535.32,1960,4,3.0,3069.0,2.0,2.0,1.64,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.99,2.38,0,0
679000.0,85750,6589.2,1993,3,2.0,2811.0,2.0,3.0,4.96,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.63,7.35,1,1
645500.0,85750,6873.93,2003,4,4.0,3324.0,3.0,1.0,4.84,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.88,9.34,0,1
665000.0,85739,2079.84,2017,2,3.0,2780.0,3.0,1.0,5.2,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.71,26.6,1,1
575000.0,85614,4623.05,2002,3,3.5,3414.0,3.0,2.0,5.53,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.95,51.4,0,0
651500.0,85737,6512.0,1995,5,3.0,3141.0,3.0,2.0,4.43,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.94,11.58,1,0
677500.0,85718,6420.16,2005,4,4.0,3414.0,3.0,2.0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.94,1.89,0,0
660000.0,85755,6051.68,2003,3,3.0,3497.0,3.0,1.0,4.51,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.68,17.22,1,0
670000.0,85745,5043.1,2007,3,2.0,1957.0,2.0,0.0,4.61,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.37,12.63,0,0
655000.0,85623,3402.12,2014,2,3.0,2297.0,3.0,1.0,5.42,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.59,29.55,1,0
650000.0,85737,5814.99,1996,4,3.0,3250.0,3.0,3.0,4.62,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.16,11.83,1,0
665000.0,85704,5090.06,2005,4,4.0,3227.0,3.0,1.0,3.71,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.83,7.44,1,0
660000.0,85716,4594.0,1973,4,4.0,3139.0,2.0,1.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.06,10.86,0,0
660000.0,85755,6791.0,1999,4,3.0,3013.0,4.0,1.0,4.22,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.01,15.97,1,0
